_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC,latitude,longitude,neighborhood
3185445,0184P00130000000,"5725 KEEFE ST, PITTSBURGH, PA 15207",5725, ,,KEEFE,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,12/10/2024,12/5/2024,73000,19888,416,9,OTHER INVALID SALES INDICATED,DE,DEED,40.365962,-79.9101,Lincoln Place
3185446,0025C00212000300,"3080 SMALLMAN ST, PITTSBURGH, PA 15201",3080, ,,SMALLMAN,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,12/10/2024,12/5/2024,460000,19888,444,16,BUILDING NOT YET ASSESSED,DE,DEED,40.460049,-79.972344,Strip District
3185453,0051M00190000000,"5515 CLAYBOURNE ST, PITTSBURGH, PA 15232",5515, ,,CLAYBOURNE,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2/14/2024,2/9/2024,1,19575,468,3,LOVE AND AFFECTION SALE,GW,GENERAL WARRANTY,40.456014,-79.935547,Shadyside
3185456,0027C00085000000,"4325 DAKOTA ST, PITTSBURGH, PA 15213",4325, ,,DAKOTA,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,105,5th Ward - PITTSBURGH,3/20/2024,3/14/2024,75000,19610,187,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.4525,-79.955755,Upper Hill
3185451,0052E00011031400,"128 N CRAIG ST, UNIT 314, PITTSBURGH, PA 15213",128, ,N,CRAIG,ST,UNIT,314,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,1/22/2024,1/13/2024,224500,19554,263,0,VALID SALE,DE,DEED,40.447825,-79.948942,North Oakland
3185470,0174J00322000000,"7129 BENNETT ST, PITTSBURGH, PA 15208",7129, ,,BENNETT,ST,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,12/9/2024,12/4/2024,23000,19887,30,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.45687,-79.89768,Homewood South
3185476,0012R00070020900,"2250 MARY ST, UNIT 209, PITTSBURGH, PA 15203",2250, ,,MARY,ST,UNIT,209,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,4/8/2024,4/2/2024,270000,19630,526,0,VALID SALE,SW,SPECIAL WARRANTY,40.42542,-79.974389,South Side Flats
3185480,0014C00396000000,"12 E AMANDA AVE, PITTSBURGH, PA 15210",12, ,E,AMANDA,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,117,17th Ward - PITTSBURGH,4/17/2024,4/10/2024,169000,19640,225,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.42116,-79.98808,South Side Slopes
3185484,0027L00150000000,"226 LYTTON AVE, PITTSBURGH, PA 15213",226, ,,LYTTON,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,4/19/2024,4/17/2024,480000,19643,534,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.447128,-79.95612,North Oakland
3185489,0231P00184000000,"630 DORNBUSH ST, PITTSBURGH, PA 15221",630, ,,DORNBUSH,ST,,,PITTSBURGH,PA,15221,47,Pittsburgh,113,13th Ward - PITTSBURGH,4/25/2024,4/19/2024,32000,19649,413,3,LOVE AND AFFECTION SALE,DE,DEED,40.45329,-79.87708,East Hills
3185491,0045B00124000000,"2721 MCDOWELL ST, PITTSBURGH, PA 15212",2721, ,,MCDOWELL,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,4/25/2024,4/12/2024,4000,19649,434,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.470446,-80.026852,Marshall-Shadeland
3185488,0042E00208000000,"3352 FRANCISCO ST, PITTSBURGH, PA 15204",3352, ,,FRANCISCO,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,4/25/2024,4/17/2024,52400,19649,163,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.45813,-80.06254,Sheraden
3185494,0014F00096000000,"318 ALLEN ST, PITTSBURGH, PA 15210",318, ,,ALLEN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,4/24/2024,4/19/2024,50000,19647,561,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.419444,-79.993926,Allentown
3185502,0035R00180000000,"1842 DAGMAR AVE, PITTSBURGH, PA 15216",1842, ,,DAGMAR,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,4/26/2024,4/24/2024,220000,19651,233,0,VALID SALE,SW,SPECIAL WARRANTY,40.406215,-80.022783,Beechview
3185505,0033S00053000000,"1006 THEONA ST, PITTSBURGH, PA 15210",1006, ,,THEONA,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,3/12/2024,2/29/2024,155000,19599,276,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.405735,-79.986768,Carrick
3185511,0033B00060000000,"108 ROMEYN ST, PITTSBURGH, PA 15210",108, ,,ROMEYN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,3/14/2024,3/1/2024,33000,19603,521,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.413731,-79.991719,Knoxville
3185517,0116E00106000000,"3830 EAST ST, PITTSBURGH, PA 15214",3830, ,,EAST,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,4/2/2024,3/13/2024,55000,19624,254,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.48863,-80.0159,Perry North
3185520,0085A00146000000,"800 S NEGLEY AVE, PITTSBURGH, PA 15232",800, ,S,NEGLEY,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,4/4/2024,1/17/2024,1,19628,359,3,LOVE AND AFFECTION SALE,DE,DEED,40.451827,-79.931131,Shadyside
3185522,0175K00128000000,"7620 MEADE ST, PITTSBURGH, PA 15221",7620, ,,MEADE,ST,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/5/2024,4/4/2024,2100000,19629,225,H,MULTI-PARCEL SALE,DE,DEED,40.447485,-79.89379,Point Breeze North
3185521,0175K00122000000,"7620 MEADE ST, PITTSBURGH, PA 15221",7620, ,,MEADE,ST,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/5/2024,4/4/2024,210000,19629,225,H,MULTI-PARCEL SALE,DE,DEED,40.447485,-79.89379,Point Breeze North
3185525,0121A00041000000,"6634 BUTLER ST, PITTSBURGH, PA 15206",6634, ,,BUTLER,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,1/5/2024,1/4/2024,41000,19543,462,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.48936,-79.92896,Morningside
3185524,0127N00235000000,"2139 BEECHWOOD BLVD, PITTSBURGH, PA 15217",2139, ,,BEECHWOOD,BLVD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/15/2024,4/12/2024,595000,19637,263,0,VALID SALE,SW,SPECIAL WARRANTY,40.434988,-79.912073,Squirrel Hill South
3185523,0040H00175000000,"0 ARNOLD ST, PITTSBURGH, PA 15205",0, ,,ARNOLD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,4/10/2024,4/5/2024,82500,19634,333,H,MULTI-PARCEL SALE,DE,DEED,40.440082,-80.050734,Crafton Heights
3185529,0008D00020000001,"412 E COMMONS, PITTSBURGH, PA 15212",412, ,E,COMMONS,,,,PITTSBURGH,PA,15212,47,Pittsburgh,122,22nd Ward - PITTSBURGH,1/18/2024,1/18/2024,1250000,19552,373,H,MULTI-PARCEL SALE,DE,DEED,40.45124,-80.00232,Allegheny Center
3185535,0173F00016000000,"0 LINCOLN AVE, PITTSBURGH, PA 15206",0, ,,LINCOLN,AVE,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,2/15/2024,2/1/2024,2500,19577,154,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.460425,-79.913731,Larimer
3185542,0036S00172000000,"2515 TOLE ST, PITTSBURGH, PA 15216",2515, ,,TOLE,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,120,20th Ward - PITTSBURGH,9/27/2024,9/26/2024,15000,19815,267,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.40589,-80.03422,Beechview
3185548,0009D00285000000,"1910 WATERFRONT PL, PITTSBURGH, PA 15222",1910, ,,WATERFRONT,PL,,,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,10/7/2024,10/2/2024,2000000,19823,345,0,VALID SALE,SW,SPECIAL WARRANTY,40.452115,-79.985859,Strip District
3185556,0019G00248000000,"642 HARKER ST, PITTSBURGH, PA 15220",642, ,,HARKER,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,10/1/2024,9/27/2024,195000,19817,234,35,CORPORATION TRANSFER,DE,DEED,40.43992,-80.04008,Elliott
3185557,0035N00161000000,"2014 BROADWAY AVE, PITTSBURGH, PA 15216",2014, ,,BROADWAY,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/3/2024,9/26/2024,90000,19821,31,0,VALID SALE,DE,DEED,40.4062,-80.029335,Beechview
3185558,0096B00135000000,"1421 BELLAIRE PL, PITTSBURGH, PA 15226",1421, ,,BELLAIRE,PL,,,PITTSBURGH,PA,15226,47,Pittsburgh,132,32nd Ward - PITTSBURGH,10/1/2024,9/30/2024,75000,19817,314,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.393335,-80.008242,Brookline
3185559,0048E00206000000,"1950 TOURS ST, PITTSBURGH, PA 15212",1950, ,,TOURS,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,10/3/2024,10/1/2024,120000,19821,78,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.467458,-79.981165,Troy Hill
3185560,0001C01661C02600,"320 FORT DUQUESNE BLVD, STE 380, PITTSBURGH, PA 15222",320, ,,FORT DUQUESNE,BLVD,STE,380,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,10/4/2024,9/27/2024,20000,19822,114,35,CORPORATION TRANSFER,DE,DEED,40.44261,-80.006874,Central Business District
3185566,0012J00150000000,"1718 SARAH ST, PITTSBURGH, PA 15203",1718, ,,SARAH,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,10/7/2024,10/1/2024,1,19823,449,3,LOVE AND AFFECTION SALE,DE,DEED,40.427727,-79.981349,South Side Flats
3185565,0097H00074000000,"1021 BERKSHIRE AVE, PITTSBURGH, PA 15226",1021, ,,BERKSHIRE,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/7/2024,9/30/2024,230000,19823,443,0,VALID SALE,SW,SPECIAL WARRANTY,40.39078,-80.01722,Brookline
3185569,0004J00180000000,"504 NATCHEZ ST, PITTSBURGH, PA 15211",504, ,,NATCHEZ,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/4/2024,9/27/2024,310000,19822,392,35,CORPORATION TRANSFER,DE,DEED,40.42686,-80.01333,Mount Washington
3185580,0003M00348000000,"42 ENON WAY, PITTSBURGH, PA 15203",42, ,,ENON,WAY,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,1/26/2024,1/18/2024,220000,19559,563,0,VALID SALE,DE,DEED,40.426325,-79.985905,South Side Flats
3185583,0070D00211000000,"3213 MIDDLETOWN RD, PITTSBURGH, PA 15204",3213, ,,MIDDLETOWN,RD,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,1/30/2024,1/25/2024,1,19562,535,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.450753,-80.067347,Windgap
3185582,0014L00016000000,"922 LILLIAN ST, PITTSBURGH, PA 15210",922, ,,LILLIAN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,1/26/2024,1/18/2024,1,19560,116,3,LOVE AND AFFECTION SALE,DE,DEED,40.418675,-79.98978,Allentown
3185584,0049M00270000000,"4541-4551 FRIENDSHIP AVE, PITTSBURGH, PA 15224",4541,-4551,,FRIENDSHIP,AVE,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,1/31/2024,1/30/2024,790424,19564,63,9,OTHER INVALID SALES INDICATED,DE,DEED,40.461624,-79.93507,Friendship
3185585,0026F00251000000,"3430 BETHOVEN ST, PITTSBURGH, PA 15219",3430, ,,BETHOVEN,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,106,6th Ward - PITTSBURGH,2/1/2024,1/31/2024,170000,19565,563,0,VALID SALE,SW,SPECIAL WARRANTY,40.45795,-79.96141,Polish Hill
3185589,0049G00292000000,"353 44TH ST, PITTSBURGH, PA 15201",353, ,,44TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2/2/2024,1/30/2024,1,19567,362,3,LOVE AND AFFECTION SALE,DE,DEED,40.469076,-79.956138,Central Lawrenceville
3185600,0162R00042000000,"56 BASCOM AVE, PITTSBURGH, PA 15214",56, ,,BASCOM,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,12/17/2024,12/16/2024,50000,19896,23,1,SHERIFF SALE,SD,SHERIFF DEED,40.49379,-80.023486,Perry North
3185599,0028S00069000000,"3318 DAWSON ST, PITTSBURGH, PA 15213",3318, ,,DAWSON,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,12/16/2024,12/6/2024,330000,19894,388,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.43331,-79.95318,South Oakland
3185602,0028S00059000000,"3372 DAWSON ST, PITTSBURGH, PA 15213",3372, ,,DAWSON,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,12/18/2024,12/17/2024,1,19897,193,3,LOVE AND AFFECTION SALE,DE,DEED,40.433952,-79.953007,South Oakland
3185607,0026S00162000000,"321 MELWOOD AVE, PITTSBURGH, PA 15213",321, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,105,5th Ward - PITTSBURGH,12/23/2024,12/19/2024,3359000,19903,189,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.452743,-79.951503,North Oakland
3185623,0082E00253000000,"1116 JANCEY ST, PITTSBURGH, PA 15206",1116, ,,JANCEY,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,1/12/2024,1/11/2024,350000,19549,1,0,VALID SALE,SW,SPECIAL WARRANTY,40.477716,-79.930015,Morningside
3185627,0056J00140000000,"31 TECUMSEH ST, PITTSBURGH, PA 15207",31, ,,TECUMSEH,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,1/17/2024,1/17/2024,121500,19551,237,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.407675,-79.947304,Hazelwood
3185629,0049J00328000000,"222 39TH ST, PITTSBURGH, PA 15201",222, ,,39TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,1/22/2024,1/8/2024,1,19555,476,3,LOVE AND AFFECTION SALE,DE,DEED,40.466883,-79.963279,Lower Lawrenceville
3185634,0012L00201000000,"2310 CAREY WAY, PITTSBURGH, PA 15203",2310, ,,CAREY,WAY,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,12/6/2024,12/1/2024,530000,19886,365,0,VALID SALE,DE,DEED,40.427718,-79.972611,South Side Flats
3185636,0040G00277000000,"1521 STRATMORE ST, PITTSBURGH, PA 15205",1521, ,,STRATMORE,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,12/13/2024,12/13/2024,20000,19893,192,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.438655,-80.05606,Crafton Heights
3185635,0023E00293000000,"1521 BUENA VISTA ST, PITTSBURGH, PA 15212",1521, ,,BUENA VISTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,12/11/2024,12/4/2024,785000,19891,56,0,VALID SALE,SW,SPECIAL WARRANTY,40.457668,-80.015047,Central Northside
3185637,0047L00139000000,"1923 BADER ST, PITTSBURGH, PA 15212",1923, ,,BADER,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,126,26th Ward - PITTSBURGH,12/16/2024,12/13/2024,120000,19894,160,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.466375,-79.989004,Spring Hill-City View
3185638,0088H00182000000,"1519 BILTMORE LN, PITTSBURGH, PA 15217",1519, ,,BILTMORE,LN,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,12/12/2024,12/9/2024,1,19892,387,3,LOVE AND AFFECTION SALE,DE,DEED,40.419571,-79.917543,Squirrel Hill South
3185642,0088D00125000000,"285 ANITA AVE, PITTSBURGH, PA 15217",285, ,,ANITA,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,12/18/2024,12/13/2024,1,19898,437,3,LOVE AND AFFECTION SALE,DE,DEED,40.423342,-79.917259,Squirrel Hill South
3185649,0024K00025000000,"857 PERALTA ST, PITTSBURGH, PA 15212",857, ,,PERALTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,12/20/2024,11/22/2024,355000,19902,124,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.45561,-79.99527,East Allegheny
3185656,0040S00086000000,"1922 NOBLESTOWN RD, PITTSBURGH, PA 15205",1922, ,,NOBLESTOWN,RD,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,5/10/2024,5/7/2024,180000,19665,272,0,VALID SALE,DE,DEED,40.435538,-80.051467,Westwood
3185668,0035D00129000000,"0 ORANGEWOOD AVE, PITTSBURGH, PA 15216",0, ,,ORANGEWOOD,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,5/23/2024,5/17/2024,209500,19678,283,H,MULTI-PARCEL SALE,DE,DEED,40.413097,-80.018422,Beechview
3185673,0177N00096000000,"353 RAYMOND ST, PITTSBURGH, PA 15218",353, ,,RAYMOND,ST,,,PITTSBURGH,PA,15218,47,Pittsburgh,114,14th Ward - PITTSBURGH,5/31/2024,5/22/2024,159900,19687,308,0,VALID SALE,DE,DEED,40.424919,-79.898064,Swisshelm Park
3185675,0116G00272000000,"3628 MANUEL ST, PITTSBURGH, PA 15214",3628, ,,MANUEL,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,6/7/2024,6/3/2024,215000,19695,18,0,VALID SALE,SW,SPECIAL WARRANTY,40.487444,-80.004201,Summer Hill
3185672,0012K00043009400,"94 S 22ND ST, PITTSBURGH, PA 15203",94, ,S,22ND,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,5/28/2024,5/6/2024,234000,19681,496,0,VALID SALE,DE,DEED,40.428004,-79.97482,South Side Flats
3185677,0079B00045000000,"205 NORTH AVE, PITTSBURGH, PA 15209",205, ,,NORTH,AVE,,,PITTSBURGH,PA,15209,34,Shaler Area,838,Millvale  ,6/10/2024,5/17/2024,220000,19696,149,13,EXEMPT BUYER OR SELLER,DE,DEED,40.45705,-79.999426,East Allegheny
3185681,0075B00046000000,"3571 ELMHURST AVE, PITTSBURGH, PA 15212",3571, ,,ELMHURST,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,6/11/2024,5/28/2024,143000,19698,121,9,OTHER INVALID SALES INDICATED,DE,DEED,40.481211,-80.044373,Brighton Heights
3185683,0022H00182000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,6/12/2024,5/20/2024,4500,19700,591,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.458261,-80.017292,California-Kirkbride
3185679,0120P00137000000,"232 57TH ST, PITTSBURGH, PA 15201",232, ,,57TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,6/10/2024,6/6/2024,70000,19696,537,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.48373,-79.94493,Upper Lawrenceville
3185687,0124M00027000000,"6700 DEARY ST, PITTSBURGH, PA 15206",6700, ,,DEARY,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,4/19/2024,3/21/2024,30000,19643,370,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.46495,-79.9025,Lincoln-Lemington-Belmar
3185691,0016C00005000000,"920 HOLLYFORD PL, PITTSBURGH, PA 15216",920, ,,HOLLYFORD,PL,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,4/19/2024,4/6/2024,1,19644,347,3,LOVE AND AFFECTION SALE,SW,SPECIAL WARRANTY,40.42164,-80.02435,Beechview
3185704,0081B00052000000,"5502 CAMELIA ST, PITTSBURGH, PA 15201",5502, ,,CAMELIA,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,5/8/2024,4/29/2024,399900,19662,258,H,MULTI-PARCEL SALE,DE,DEED,40.48014,-79.94524,Stanton Heights
3185702,0028P00092000000,"3109 NIAGARA ST, PITTSBURGH, PA 15213",3109, ,,NIAGARA,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,5/7/2024,5/3/2024,1,19660,582,3,LOVE AND AFFECTION SALE,GW,GENERAL WARRANTY,40.433736,-79.960797,South Oakland
3185701,0025K00162050500,"2635 PENN AVE, UNIT 505, PITTSBURGH, PA 15222",2635, ,,PENN,AVE,UNIT,505,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,5/1/2024,4/18/2024,1250000,19654,502,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.455792,-79.977676,Strip District
3185711,0026P00147000000,"3422 MILWAUKEE ST, PITTSBURGH, PA 15219",3422, ,,MILWAUKEE,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,5/20/2024,4/30/2024,1300000,19675,178,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.45445,-79.96089,Upper Hill
3185716,0028G00227000100,"313 ATWOOD ST, PITTSBURGH, PA 15213",313, ,,ATWOOD,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2/28/2024,2/23/2024,1,19587,168,3,LOVE AND AFFECTION SALE,DE,DEED,40.439443,-79.955301,Central Oakland
3185721,0013P00100000000,"212 STERLING ST, PITTSBURGH, PA 15210",212, ,,STERLING,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,116,16th Ward - PITTSBURGH,3/1/2024,2/2/2024,0,19589,356,3,LOVE AND AFFECTION SALE,DE,DEED,40.4158,-79.97494,Arlington
3185722,0135H00222000000,"11 COMER ST, PITTSBURGH, PA 15207",11, ,,COMER,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,3/1/2024,2/27/2024,5000,19589,465,H,MULTI-PARCEL SALE,DE,DEED,40.38065,-79.93557,Hays
3185726,0054N00065000000,"51 BIGELOW ST, PITTSBURGH, PA 15207",51, ,,BIGELOW,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,3/14/2024,1/23/2024,1,19603,566,3,LOVE AND AFFECTION SALE,DE,DEED,40.424115,-79.948671,Greenfield
3185727,0040D00134000000,"1521 OBEY ST, PITTSBURGH, PA 15205",1521, ,,OBEY,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,3/15/2024,2/12/2024,37500,19604,550,BK,BANK/FINANCIAL INSTITUTION,SW,SPECIAL WARRANTY,40.44069,-80.05144,Crafton Heights
3185731,0026D00054000000,"433 ELLA ST, PITTSBURGH, PA 15224",433, ,,ELLA,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,3/18/2024,3/11/2024,315000,19606,376,0,VALID SALE,SW,SPECIAL WARRANTY,40.46103,-79.95332,Bloomfield
3185749,0013G00132000000,"0 COBDEN ST, PITTSBURGH, PA 15203",0, ,,COBDEN,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,10/15/2024,10/1/2024,35000,19830,287,35,CORPORATION TRANSFER,DE,DEED,40.419802,-79.969746,South Side Slopes
3185751,0023K00236000000,"1217 VETO ST, PITTSBURGH, PA 15212",1217, ,,VETO,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,122,22nd Ward - PITTSBURGH,10/15/2024,10/11/2024,325000,19830,466,H,MULTI-PARCEL SALE,DE,DEED,40.456001,-80.00959,Central Northside
3185759,0025N00270020200,"2330 PENN AVE, UNIT 202, PITTSBURGH, PA 15222",2330, ,,PENN,AVE,UNIT,202,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,10/17/2024,10/10/2024,465000,19834,355,27,NO ASSESSED VALUATION,SW,SPECIAL WARRANTY,40.453084,-79.98068,Strip District
3185770,0028G00256000000,"364-366 OAKLAND AVE, PITTSBURGH, PA 15213",364,-366,,OAKLAND,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,10/21/2024,10/15/2024,865000,19838,61,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.441135,-79.95936,Central Oakland
3185782,0052M00157000000,"0 BEELER ST, PITTSBURGH, PA 15217",0, ,,BEELER,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2/20/2024,1/23/2024,619000,19579,108,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.438228,-79.972588,West Oakland
3185786,0013D00045000000,"0 STELLA ST, PITTSBURGH, PA 15203",0, ,,STELLA,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,2/21/2024,2/21/2024,30000,19580,218,H,MULTI-PARCEL SALE,GW,GENERAL WARRANTY,40.422847,-79.969143,South Side Slopes
